BundleName;QuestName;QuestId;
Weapon Mastery;[Col] Weapon Mastery - Interchange Rookie: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_13_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_14_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_15_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_1_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_2_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Seasoned: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_3_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Rookie: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_6_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Seasoned: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_7_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - Customs Rookie: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_10_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - Factory Rookie: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_11_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - Woods Rookie: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_12_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - Interchange Rookie: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_13_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_14_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_15_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_16_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка Desert Tech MDR 5.56x45;Weapon_Master_ordinal_1_5c488a752e221602b412af63;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_2_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Seasoned: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_3_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Rookie: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_6_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Seasoned: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_7_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - Customs Rookie: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_10_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - Factory Rookie: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_11_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - Woods Rookie: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_12_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - Interchange Rookie: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_13_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_14_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_15_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_16_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Rookie: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_17_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка DS Arms SA-58 7.62x51;Weapon_Master_ordinal_1_5b0bbe4e5acfc40dc528a72d;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка Desert Tech MDR 5.56x45;Weapon_Master_ordinal_2_5c488a752e221602b412af63;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Seasoned: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_3_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Rookie: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_6_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Seasoned: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_7_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - Customs Rookie: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_10_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - Factory Rookie: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_11_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - Woods Rookie: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_12_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - Interchange Rookie: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_13_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_14_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_15_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_16_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Rookie: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_17_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - Customs Seasoned: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_18_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка FN SCAR-H 7.62x51 (FDE);Weapon_Master_ordinal_1_6165ac306ef05c2ce828ef74;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка DS Arms SA-58 7.62x51;Weapon_Master_ordinal_2_5b0bbe4e5acfc40dc528a72d;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Seasoned: Штурмовая винтовка Desert Tech MDR 5.56x45;Weapon_Master_ordinal_3_5c488a752e221602b412af63;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Veteran: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_4_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Seasoned: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_7_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - Customs Rookie: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_10_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - Factory Rookie: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_11_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - Woods Rookie: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_12_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - Interchange Rookie: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_13_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_14_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_15_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_16_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Rookie: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_17_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - Customs Seasoned: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_18_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - Factory Seasoned: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_19_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка Desert Tech MDR 7.62x51;Weapon_Master_ordinal_1_5dcbd56fdbd3d91b3e5468d5;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка FN SCAR-H 7.62x51 (FDE);Weapon_Master_ordinal_2_6165ac306ef05c2ce828ef74;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Seasoned: Штурмовая винтовка DS Arms SA-58 7.62x51;Weapon_Master_ordinal_3_5b0bbe4e5acfc40dc528a72d;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Veteran: Штурмовая винтовка Desert Tech MDR 5.56x45;Weapon_Master_ordinal_4_5c488a752e221602b412af63;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Elite: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_5_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Customs Rookie: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_10_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - Factory Rookie: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_11_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - Woods Rookie: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_12_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - Interchange Rookie: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_13_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_14_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_15_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_16_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Rookie: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_17_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - Customs Seasoned: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_18_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - Factory Seasoned: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_19_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - Woods Seasoned: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_20_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Автомат АШ-12 12.7x55;Weapon_Master_ordinal_1_5cadfbf7ae92152ac412eeef;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Штурмовая винтовка Desert Tech MDR 7.62x51;Weapon_Master_ordinal_2_5dcbd56fdbd3d91b3e5468d5;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Seasoned: Штурмовая винтовка FN SCAR-H 7.62x51 (FDE);Weapon_Master_ordinal_3_6165ac306ef05c2ce828ef74;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Veteran: Штурмовая винтовка DS Arms SA-58 7.62x51;Weapon_Master_ordinal_4_5b0bbe4e5acfc40dc528a72d;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Elite: Штурмовая винтовка Desert Tech MDR 5.56x45;Weapon_Master_ordinal_5_5c488a752e221602b412af63;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Rookie: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_6_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Factory Rookie: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_11_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - Woods Rookie: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_12_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - Interchange Rookie: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_13_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_14_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_15_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_16_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Rookie: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_17_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - Customs Seasoned: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_18_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - Factory Seasoned: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_19_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - Woods Seasoned: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_20_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - Interchange Seasoned: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_21_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Rookie: Автомат АШ-12 12.7x55;Weapon_Master_ordinal_2_5cadfbf7ae92152ac412eeef;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Seasoned: Штурмовая винтовка Desert Tech MDR 7.62x51;Weapon_Master_ordinal_3_5dcbd56fdbd3d91b3e5468d5;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Veteran: Штурмовая винтовка FN SCAR-H 7.62x51 (FDE);Weapon_Master_ordinal_4_6165ac306ef05c2ce828ef74;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Elite: Штурмовая винтовка DS Arms SA-58 7.62x51;Weapon_Master_ordinal_5_5b0bbe4e5acfc40dc528a72d;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Rookie: Штурмовая винтовка Desert Tech MDR 5.56x45;Weapon_Master_ordinal_6_5c488a752e221602b412af63;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Seasoned: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_7_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Woods Rookie: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_12_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - Interchange Rookie: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_13_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_14_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_15_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_16_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Rookie: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_17_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - Customs Seasoned: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_18_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - Factory Seasoned: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_19_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - Woods Seasoned: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_20_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - Interchange Seasoned: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_21_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Seasoned: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_22_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Seasoned: Автомат АШ-12 12.7x55;Weapon_Master_ordinal_3_5cadfbf7ae92152ac412eeef;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Veteran: Штурмовая винтовка Desert Tech MDR 7.62x51;Weapon_Master_ordinal_4_5dcbd56fdbd3d91b3e5468d5;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Elite: Штурмовая винтовка FN SCAR-H 7.62x51 (FDE);Weapon_Master_ordinal_5_6165ac306ef05c2ce828ef74;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Rookie: Штурмовая винтовка DS Arms SA-58 7.62x51;Weapon_Master_ordinal_6_5b0bbe4e5acfc40dc528a72d;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Seasoned: Штурмовая винтовка Desert Tech MDR 5.56x45;Weapon_Master_ordinal_7_5c488a752e221602b412af63;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Veteran: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_8_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Interchange Rookie: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_13_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_14_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_15_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_16_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Rookie: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_17_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - Customs Seasoned: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_18_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - Factory Seasoned: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_19_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - Woods Seasoned: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_20_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - Interchange Seasoned: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_21_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Seasoned: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_22_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Seasoned: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_23_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Veteran: Автомат АШ-12 12.7x55;Weapon_Master_ordinal_4_5cadfbf7ae92152ac412eeef;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Elite: Штурмовая винтовка Desert Tech MDR 7.62x51;Weapon_Master_ordinal_5_5dcbd56fdbd3d91b3e5468d5;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Rookie: Штурмовая винтовка FN SCAR-H 7.62x51 (FDE);Weapon_Master_ordinal_6_6165ac306ef05c2ce828ef74;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Seasoned: Штурмовая винтовка DS Arms SA-58 7.62x51;Weapon_Master_ordinal_7_5b0bbe4e5acfc40dc528a72d;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Veteran: Штурмовая винтовка Desert Tech MDR 5.56x45;Weapon_Master_ordinal_8_5c488a752e221602b412af63;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Elite: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_9_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Rookie: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_14_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_15_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_16_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Rookie: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_17_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - Customs Seasoned: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_18_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - Factory Seasoned: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_19_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - Woods Seasoned: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_20_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - Interchange Seasoned: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_21_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Seasoned: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_22_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Seasoned: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_23_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - The Lab Seasoned: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_24_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Tarkov Elite: Автомат АШ-12 12.7x55;Weapon_Master_ordinal_5_5cadfbf7ae92152ac412eeef;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Rookie: Штурмовая винтовка Desert Tech MDR 7.62x51;Weapon_Master_ordinal_6_5dcbd56fdbd3d91b3e5468d5;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Seasoned: Штурмовая винтовка FN SCAR-H 7.62x51 (FDE);Weapon_Master_ordinal_7_6165ac306ef05c2ce828ef74;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Veteran: Штурмовая винтовка DS Arms SA-58 7.62x51;Weapon_Master_ordinal_8_5b0bbe4e5acfc40dc528a72d;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Elite: Штурмовая винтовка Desert Tech MDR 5.56x45;Weapon_Master_ordinal_9_5c488a752e221602b412af63;
Weapon Mastery;[Col] Weapon Mastery - Customs Rookie: Штурмовая винтовка CMMG Mk47 Mutant 7.62x39;Weapon_Master_ordinal_10_606587252535c57a13424cfd;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Rookie: Автомат Калашникова АК-104 7.62x39;Weapon_Master_ordinal_15_5ac66d725acfc43b321d4b60;
Weapon Mastery;[Col] Weapon Mastery - The Lab Rookie: Карабин Lone Star TX-15 DML 5.56x45;Weapon_Master_ordinal_16_5d43021ca4b9362eab4b5e25;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Rookie: Штурмовая винтовка HK 416A5 5.56x45;Weapon_Master_ordinal_17_5bb2475ed4351e00853264e3;
Weapon Mastery;[Col] Weapon Mastery - Customs Seasoned: Ручной пулемет РПК-16 5.45x39;Weapon_Master_ordinal_18_5beed0f50db834001c062b12;
Weapon Mastery;[Col] Weapon Mastery - Factory Seasoned: Штурмовая винтовка FN SCAR-L 5.56x45;Weapon_Master_ordinal_19_6184055050224f204c1da540;
Weapon Mastery;[Col] Weapon Mastery - Woods Seasoned: Автомат Калашникова АК-105 5.45x39;Weapon_Master_ordinal_20_5ac66d9b5acfc4001633997a;
Weapon Mastery;[Col] Weapon Mastery - Interchange Seasoned: Автомат Калашникова АКМС 7.62x39;Weapon_Master_ordinal_21_59ff346386f77477562ff5e2;
Weapon Mastery;[Col] Weapon Mastery - Shoreline Seasoned: Штурмовая винтовка SIG MCX .300 Blackout;Weapon_Master_ordinal_22_5fbcc1d9016cce60e8341ab3;
Weapon Mastery;[Col] Weapon Mastery - Reserve base Seasoned: Штурмовая винтовка Colt M4A1 5.56x45;Weapon_Master_ordinal_23_5447a9cd4bdc2dbd208b4567;
Weapon Mastery;[Col] Weapon Mastery - The Lab Seasoned: Автомат Калашникова АК-102 5.56x45;Weapon_Master_ordinal_24_5ac66d015acfc400180ae6e4;
Weapon Mastery;[Col] Weapon Mastery - Lighthouse Seasoned: Автомат Калашникова АК-74М 5.45x39;Weapon_Master_ordinal_25_5ac4cd105acfc40016339859;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Rookie: Автомат АШ-12 12.7x55;Weapon_Master_ordinal_6_5cadfbf7ae92152ac412eeef;
Weapon Mastery;[Col] Weapon Mastery - Decapitator Seasoned: Штурмовая винтовка Desert Tech MDR 7.62x51;Weapon_Master_ordinal_7_5dcbd56fdbd3d91b3e5468d5;
