BundleName;QuestName;QuestId;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_16_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: Knight's Armament Company SR-25 7.62x51;Weapon_Master_ordinal_17_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Seasoned: DVL-10 Saboteur スナイパーライフル;Weapon_Master_ordinal_18_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: SV-98 ボルトアクションスナイパーライフル;Weapon_Master_ordinal_19_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: Orsis T-5000 .308 スナイパーライフル;Weapon_Master_ordinal_20_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: Remington Model 700 スナイパーライフル;Weapon_Master_ordinal_21_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Seasoned: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_7_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Veteran: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_8_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Elite: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_9_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_10_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_15_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_16_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_17_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Seasoned: Knight's Armament Company SR-25 7.62x51;Weapon_Master_ordinal_18_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: DVL-10 Saboteur スナイパーライフル;Weapon_Master_ordinal_19_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: SV-98 ボルトアクションスナイパーライフル;Weapon_Master_ordinal_20_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: Orsis T-5000 .308 スナイパーライフル;Weapon_Master_ordinal_21_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: Remington Model 700 スナイパーライフル;Weapon_Master_ordinal_22_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Veteran: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_8_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Elite: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_9_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_10_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_11_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_16_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_17_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Seasoned: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_18_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: Knight's Armament Company SR-25 7.62x51;Weapon_Master_ordinal_19_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: DVL-10 Saboteur スナイパーライフル;Weapon_Master_ordinal_20_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: SV-98 ボルトアクションスナイパーライフル;Weapon_Master_ordinal_21_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: Orsis T-5000 .308 スナイパーライフル;Weapon_Master_ordinal_22_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: Remington Model 700 スナイパーライフル;Weapon_Master_ordinal_23_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Elite: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_9_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_10_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_11_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_12_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_17_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Seasoned: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_18_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_19_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: Knight's Armament Company SR-25 7.62x51;Weapon_Master_ordinal_20_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: DVL-10 Saboteur スナイパーライフル;Weapon_Master_ordinal_21_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: SV-98 ボルトアクションスナイパーライフル;Weapon_Master_ordinal_22_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: Orsis T-5000 .308 スナイパーライフル;Weapon_Master_ordinal_23_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: Remington Model 700 スナイパーライフル;Weapon_Master_ordinal_24_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_10_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_11_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_12_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_13_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Seasoned: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_18_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_19_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_20_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: Knight's Armament Company SR-25 7.62x51;Weapon_Master_ordinal_21_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: DVL-10 Saboteur スナイパーライフル;Weapon_Master_ordinal_22_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: SV-98 ボルトアクションスナイパーライフル;Weapon_Master_ordinal_23_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: Orsis T-5000 .308 スナイパーライフル;Weapon_Master_ordinal_24_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: Remington Model 700 スナイパーライフル;Weapon_Master_ordinal_25_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_11_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_12_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_13_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_14_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_19_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_20_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_21_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: Knight's Armament Company SR-25 7.62x51;Weapon_Master_ordinal_22_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: DVL-10 Saboteur スナイパーライフル;Weapon_Master_ordinal_23_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: SV-98 ボルトアクションスナイパーライフル;Weapon_Master_ordinal_24_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: Orsis T-5000 .308 スナイパーライフル;Weapon_Master_ordinal_25_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_12_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_13_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_14_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_15_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_20_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_21_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_22_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: Knight's Armament Company SR-25 7.62x51;Weapon_Master_ordinal_23_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: DVL-10 Saboteur スナイパーライフル;Weapon_Master_ordinal_24_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: SV-98 ボルトアクションスナイパーライフル;Weapon_Master_ordinal_25_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_13_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_14_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_15_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_16_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_21_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_22_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_23_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: Knight's Armament Company SR-25 7.62x51;Weapon_Master_ordinal_24_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: DVL-10 Saboteur スナイパーライフル;Weapon_Master_ordinal_25_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_14_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_15_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_16_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_17_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_22_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_23_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_24_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: Knight's Armament Company SR-25 7.62x51;Weapon_Master_ordinal_25_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_15_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_16_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_17_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Seasoned: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_18_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_23_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_24_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: Kel-Tec RFB 7.62x51;Weapon_Master_ordinal_25_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_16_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_17_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Seasoned: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_18_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_19_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_24_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: Springfield Armory M1A 7.62x51;Weapon_Master_ordinal_25_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_17_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Seasoned: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_18_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_19_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_20_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: SVDS 7.62x54 スナイパーライフル;Weapon_Master_ordinal_25_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Seasoned: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_18_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_19_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_20_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_21_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Seasoned: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_19_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_20_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_21_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_22_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Seasoned: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_20_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_21_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_22_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_23_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Seasoned: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_21_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_22_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_23_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_24_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Seasoned: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_22_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_23_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_24_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_25_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Seasoned: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_23_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_24_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_25_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Veteran: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_26_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Seasoned: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_24_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_25_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Veteran: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_26_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Veteran: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_27_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Seasoned: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_25_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Veteran: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_26_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Veteran: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_27_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Veteran: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_28_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Veteran: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_26_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Veteran: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_27_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Veteran: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_28_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Veteran: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_29_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Veteran: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_27_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Veteran: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_28_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Veteran: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_29_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Veteran: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_30_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Veteran: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_28_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Veteran: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_29_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Veteran: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_30_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Veteran: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_31_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Veteran: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_29_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Veteran: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_30_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Veteran: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_31_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Veteran: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_32_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Veteran: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_30_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Veteran: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_31_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Veteran: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_32_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Veteran: Mk-18 .338 LM マークスマンライフル;Weapon_Master_ordinal_33_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Veteran: 特殊用途狙撃銃 VSS Vintorez;Weapon_Master_ordinal_31_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Veteran: Remington R11 RSASS 7.62x51;Weapon_Master_ordinal_32_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Veteran: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_33_6176aca650224f204c1da3fb;
