BundleName;QuestName;QuestId;
Weapon Mastery;[Kho] Weapon Mastery - Shoreline Veteran: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_30_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Reserve base Veteran: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_31_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - Shoreline Veteran: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_30_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - Reserve base Veteran: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_31_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - The Lab Veteran: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_32_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - Reserve base Veteran: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_31_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - The Lab Veteran: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_32_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Lighthouse Veteran: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_33_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - The Lab Veteran: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_32_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - Lighthouse Veteran: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_33_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Customs Elite: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_34_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - Lighthouse Veteran: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_33_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - Customs Elite: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_34_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Factory Elite: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_35_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - Customs Elite: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_34_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - Factory Elite: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_35_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Woods Elite: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_36_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - Factory Elite: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_35_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - Woods Elite: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_36_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Interchange Elite: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_37_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - Woods Elite: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_36_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - Interchange Elite: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_37_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Shoreline Elite: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_38_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - Interchange Elite: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_37_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - Shoreline Elite: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_38_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Reserve base Elite: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_39_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - Shoreline Elite: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_38_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - Reserve base Elite: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_39_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - The Lab Elite: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_40_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - Reserve base Elite: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_39_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - The Lab Elite: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_40_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Lighthouse Elite: Pistolet-mitrailleur TDI Kriss Vector Gen.2 9x19;Weapon_Master_ordinal_41_5fc3f2d5900b1d5091531e57;
Weapon Mastery;[Kho] Weapon Mastery - The Lab Elite: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_40_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Kho] Weapon Mastery - Lighthouse Elite: Pistolet-mitrailleur FN P90 5,7x28;Weapon_Master_ordinal_41_5cc82d76e24e8d00134b4b83;
Weapon Mastery;[Kho] Weapon Mastery - Lighthouse Elite: Pistolet-mitrailleur HK MP7A2 4,6x30;Weapon_Master_ordinal_41_5bd70322209c4d00d7167b8f;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_1_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_1_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_2_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_1_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_2_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_6_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_1_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_2_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_6_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_10_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_1_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_2_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_6_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_10_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_11_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_1_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_2_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_6_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_10_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_11_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_12_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_1_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_2_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Fusil de précision Remington Model 700;Weapon_Master_ordinal_3_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_10_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_11_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_12_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_13_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision DVL-10 Saboteur;Weapon_Master_ordinal_1_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_2_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_3_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_6_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_11_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_12_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_13_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_14_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Knight's Armament Company SR-25 7,62x51;Weapon_Master_ordinal_1_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision DVL-10 Saboteur;Weapon_Master_ordinal_2_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_3_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_6_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Seasoned: Fusil de précision Remington Model 700;Weapon_Master_ordinal_7_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_12_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_13_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_14_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_15_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Kel-Tec RFB 7,62x51;Weapon_Master_ordinal_1_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Knight's Armament Company SR-25 7,62x51;Weapon_Master_ordinal_2_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Fusil de précision DVL-10 Saboteur;Weapon_Master_ordinal_3_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_6_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Seasoned: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_7_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_10_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_13_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_14_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_15_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_16_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Springfield Armory M1A 7,62x51;Weapon_Master_ordinal_1_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Kel-Tec RFB 7,62x51;Weapon_Master_ordinal_2_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Knight's Armament Company SR-25 7,62x51;Weapon_Master_ordinal_3_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Fusil de précision DVL-10 Saboteur;Weapon_Master_ordinal_6_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Seasoned: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_7_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_10_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_11_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_14_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_15_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_16_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: Fusil de précision Molot VPO-215 .366 TKM;Weapon_Master_ordinal_17_5de652c31b7e3716273428be;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision semi-automatique SVDS 7,62x54;Weapon_Master_ordinal_1_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Springfield Armory M1A 7,62x51;Weapon_Master_ordinal_2_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Kel-Tec RFB 7,62x51;Weapon_Master_ordinal_3_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Knight's Armament Company SR-25 7,62x51;Weapon_Master_ordinal_6_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Seasoned: Fusil de précision DVL-10 Saboteur;Weapon_Master_ordinal_7_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_10_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_11_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_12_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_15_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_16_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: Fusil de précision à verrou Mosin;Weapon_Master_ordinal_17_5ae08f0a5acfc408fb1398a1;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision semi-automatique Mk-18 .338 Lapua Magnum;Weapon_Master_ordinal_1_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision semi-automatique SVDS 7,62x54;Weapon_Master_ordinal_2_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Springfield Armory M1A 7,62x51;Weapon_Master_ordinal_3_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Kel-Tec RFB 7,62x51;Weapon_Master_ordinal_6_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Seasoned: Knight's Armament Company SR-25 7,62x51;Weapon_Master_ordinal_7_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Fusil de précision DVL-10 Saboteur;Weapon_Master_ordinal_10_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_11_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_12_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_13_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_16_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: Carabine semi-automatique Simonov SKS 7,62x39, version chasse;Weapon_Master_ordinal_17_587e02ff24597743df3deaeb;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_1_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision semi-automatique Mk-18 .338 Lapua Magnum;Weapon_Master_ordinal_2_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Fusil de précision semi-automatique SVDS 7,62x54;Weapon_Master_ordinal_3_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Springfield Armory M1A 7,62x51;Weapon_Master_ordinal_6_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Seasoned: Kel-Tec RFB 7,62x51;Weapon_Master_ordinal_7_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Knight's Armament Company SR-25 7,62x51;Weapon_Master_ordinal_10_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Fusil de précision DVL-10 Saboteur;Weapon_Master_ordinal_11_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_12_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_13_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_14_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Lighthouse Rookie: Carabine VEPR Hunter/VPO-101 7,62x51;Weapon_Master_ordinal_17_5c501a4d2e221602b412b540;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Remington R11 RSASS 7,62x51;Weapon_Master_ordinal_1_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_2_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Fusil de précision semi-automatique Mk-18 .338 Lapua Magnum;Weapon_Master_ordinal_3_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Rookie: Fusil de précision semi-automatique SVDS 7,62x54;Weapon_Master_ordinal_6_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Seasoned: Springfield Armory M1A 7,62x51;Weapon_Master_ordinal_7_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Kel-Tec RFB 7,62x51;Weapon_Master_ordinal_10_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Knight's Armament Company SR-25 7,62x51;Weapon_Master_ordinal_11_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Fusil de précision DVL-10 Saboteur;Weapon_Master_ordinal_12_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_13_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_14_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_15_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision spécial VSS Vintorez;Weapon_Master_ordinal_1_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Remington R11 RSASS 7,62x51;Weapon_Master_ordinal_2_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_3_6176aca650224f204c1da3fb;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Veteran: Fusil de précision semi-automatique Mk-18 .338 Lapua Magnum;Weapon_Master_ordinal_4_5fc22d7c187fea44d52eda44;
Weapon Mastery;[Bsh] Weapon Mastery - Decapitator Seasoned: Fusil de précision semi-automatique SVDS 7,62x54;Weapon_Master_ordinal_7_5c46fbd72e2216398b5a8c9c;
Weapon Mastery;[Bsh] Weapon Mastery - Customs Rookie: Springfield Armory M1A 7,62x51;Weapon_Master_ordinal_10_5aafa857e5b5b00018480968;
Weapon Mastery;[Bsh] Weapon Mastery - Factory Rookie: Kel-Tec RFB 7,62x51;Weapon_Master_ordinal_11_5f2a9575926fd9352339381f;
Weapon Mastery;[Bsh] Weapon Mastery - Woods Rookie: Knight's Armament Company SR-25 7,62x51;Weapon_Master_ordinal_12_5df8ce05b11454561e39243b;
Weapon Mastery;[Bsh] Weapon Mastery - Interchange Rookie: Fusil de précision DVL-10 Saboteur;Weapon_Master_ordinal_13_588892092459774ac91d4b11;
Weapon Mastery;[Bsh] Weapon Mastery - Shoreline Rookie: Fusil de précision à verrou SV-98;Weapon_Master_ordinal_14_55801eed4bdc2d89578b4588;
Weapon Mastery;[Bsh] Weapon Mastery - Reserve base Rookie: Fusil de précision Orsis T-5000 .308;Weapon_Master_ordinal_15_5df24cf80dee1b22f862e9bc;
Weapon Mastery;[Bsh] Weapon Mastery - The Lab Rookie: Fusil de précision Remington Model 700;Weapon_Master_ordinal_16_5bfea6e90db834001b7347f3;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Rookie: Fusil de précision spécial VSS Vintorez;Weapon_Master_ordinal_2_57838ad32459774a17445cd2;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Seasoned: Remington R11 RSASS 7,62x51;Weapon_Master_ordinal_3_5a367e5dc4a282000e49738f;
Weapon Mastery;[Bsh] Weapon Mastery - Tarkov Veteran: HK G28 7.62x51 marksman rifle;Weapon_Master_ordinal_4_6176aca650224f204c1da3fb;
